mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_entry_z,param_exit_z,param_long_window,param_max_position_pct,param_short_window,param_volatility_cap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0003432432810465495,2.0314917002053544e-05,0.006960471471150716,0.0025685214535643617,1.2,0.4,60,0.7,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.00029595692952473957,5.239220775121719e-05,0.004751443862915039,0.0024476311206831445,1.2,0.4,60,0.8,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.00032265981038411457,3.349891806325028e-05,0.0043591658274332685,0.0011260262274879421,1.2,0.4,60,0.8,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.00035691261291503906,9.139012591997462e-05,0.0066445668538411455,0.004646196056245924,1.2,0.4,60,0.8,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.0004439353942871094,4.4177618124645226e-05,0.008669614791870117,0.00177518479570844,1.2,0.4,60,0.8,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.0003490447998046875,3.383584418141872e-05,0.011502583821614584,0.004439038623884467,1.2,0.4,60,0.8,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.0005637009938557943,0.00024619396426826573,0.006468137105305989,0.0009545112818092369,1.2,0.4,60,0.8,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.00032019615173339844,9.333917361286834e-06,0.007892370223999023,0.002403044005054568,1.2,0.5,40,0.7,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.0004271666208902995,0.00011998312180837626,0.005532264709472656,0.0009405601160600481,1.2,0.5,40,0.7,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.00040467580159505207,4.894431412447827e-05,0.0058260758717854815,0.0024089686466689606,1.2,0.5,40,0.7,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.00034197171529134113,5.7996786151714804e-05,0.004207928975423177,0.0012509553818277487,1.2,0.5,40,0.7,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.00035421053568522137,0.00012842322330689697,0.00968496004740397,0.0028075692802179645,1.2,0.5,40,0.7,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.0003465016682942708,7.414072448348573e-05,0.006980419158935547,0.0029628972452120507,1.2,0.5,40,0.7,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.000629583994547526,0.00018603681527983224,0.004265228907267253,0.0021373562593608184,1.2,0.5,40,0.8,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.00038560231526692707,2.4597845072796485e-05,0.010050455729166666,0.006069237813166402,1.2,0.5,40,0.8,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.0007550716400146484,0.00045432810718726367,0.0128938357035319,0.00464341358144862,1.2,0.5,40,0.8,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.000560601552327474,0.0002875593180934392,0.012676636377970377,0.00470161097179089,1.2,0.5,40,0.8,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.0007088184356689453,0.00021928608487635496,0.015405416488647461,0.003104501854321876,1.2,0.5,40,0.8,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.0007575352986653646,0.00030631436186967444,0.03293108940124512,0.016276323908898698,1.2,0.5,40,0.8,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.00032838185628255207,2.468703856852554e-05,0.007334152857462565,0.004736293549496545,1.2,0.5,50,0.7,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.0005044142405192057,0.0001782547720495124,0.01154017448425293,0.005132789598284763,1.2,0.5,50,0.7,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.0005466143290201823,0.0002513241200923611,0.0101164182027181,0.0033586010786200706,1.2,0.5,50,0.7,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.00042708714803059894,4.930303038160336e-05,0.022928794225056965,0.006578591516269222,1.2,0.5,50,0.7,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.00036835670471191406,5.991505222821992e-05,0.010369618733723959,0.005108458166893539,1.2,0.5,50,0.7,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.00035651524861653644,6.001153453475599e-05,0.009308735529581705,0.0025015682058728943,1.2,0.5,50,0.7,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.0007739067077636719,0.0003364734093863065,0.032014687856038414,0.020031600288179994,1.2,0.5,50,0.8,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.0005128383636474609,0.0001695090707089121,0.006798108418782552,0.001234760780245722,1.2,0.5,50,0.8,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.0003543694814046224,7.473635501119252e-05,0.02889529863993327,0.03317582824126068,1.2,0.5,50,0.8,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.0004717508951822917,0.0002086582898376971,0.016820828119913738,0.018044768303324018,1.2,0.5,50,0.8,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.0009448528289794922,0.0004791285771402622,0.008420467376708984,0.0038990081184636337,1.2,0.5,50,0.8,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.0006059805552164713,0.00025783771207915754,0.005236387252807617,0.0020076104654633796,1.2,0.5,50,0.8,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.5, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
